"2018-10-11","삼성SDI","227000.00"
"2018-10-11","삼성물산","115000.00"
"2018-10-11","삼성생명","90900.00"
"2018-10-11","삼성에스디에스","204000.00"
"2018-10-11","삼성전자","43100.00"
"2018-10-11","삼성화재","277500.00"
"2018-10-11","신한지주","43900.00"
"2018-10-11","아모레퍼시픽","197500.00"
"2018-10-11","엔씨소프트","404500.00"
"2018-10-11","카카오","98500.00"
"2018-10-11","하나금융지주","43200.00"
"2018-10-11","한국전력","23850.00"
"2018-10-11","현대모비스","195500.00"
"2018-10-11","현대차","116000.00"
"2018-10-12","KB금융","52400.00"
"2018-10-12","KT","28800.00"
"2018-10-12","KT&G","96300.00"
"2018-10-12","LG","64300.00"
"2018-10-12","LG생활건강","1112000.00"
"2018-10-12","LG전자","64400.00"
"2018-10-12","LG화학","315500.00"
"2018-10-12","NAVER","142000.00"
"2018-10-12","POSCO","265000.00"
"2018-10-12","S-Oil","129500.00"
"2018-10-12","SK","270500.00"
"2018-10-12","SK이노베이션","211500.00"
"2018-10-12","SK텔레콤","270000.00"
"2018-10-12","SK하이닉스","72400.00"
"2018-10-12","기아차","33250.00"
"2018-10-12","넷마블","121000.00"
"2018-10-12","삼성SDI","244000.00"
"2018-10-12","삼성물산","117000.00"
"2018-10-12","삼성생명","90300.00"
"2018-10-12","삼성에스디에스","206000.00"
"2018-10-12","삼성전자","44000.00"
"2018-10-12","삼성화재","272000.00"
"2018-10-12","신한지주","43250.00"
"2018-10-12","아모레퍼시픽","207500.00"
"2018-10-12","엔씨소프트","418000.00"
"2018-10-12","카카오","101000.00"
"2018-10-12","하나금융지주","42600.00"
"2018-10-12","한국전력","24750.00"
"2018-10-12","현대모비스","195500.00"
"2018-10-12","현대차","115500.00"
